Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Japan,JPN,"Trademark applications, direct nonresident",2712,3138,3642,3941,4098,5027,4544,4845,6423,6848,9010,9632,12751,16021,13586,11892,11162,11533,10572,11193,11866,12192,13184,14273,15148,14989,15894,17468,17786,19679,19791,18743,22654,19811,20151,22899,24642,18727,15624,17609,22003,18491,16360,16375,19550,21131,22513,24348,22176,19141,21013,22343,23719,23634,24573,26897,
Japan,JPN,"Trademark applications, direct resident",36377,34320,40343,52835,55852,57096,71141,77503,87820,108963,130404,132886,170744,184112,153679,143577,113200,118685,111329,107042,115285,122059,126014,136045,146734,146557,152996,158393,155027,153101,151935,149163,188357,154774,152708,156790,163518,114389,96845,104252,124362,104658,100654,106972,110278,114033,111771,118148,95671,90473,92162,84674,95546,92505,100044,117956,
Japan,JPN,"Trademark applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18680,21049,23876,28095,27171,22028,23786,26736,27884,46598,49145,54741,
Japan,JPN,"Trademark applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,19,34,19,13,15,12,3,17,158358,192180,290238,
Japan,JPN,"Trademark applications, total",39089,37458,43985,56776,59950,62123,75685,82348,94243,115811,139414,142518,183495,200133,167265,155469,124362,130218,121901,118235,127151,134251,139198,150318,161882,161546,168890,175861,172813,172780,171726,167906,211011,174585,172859,179689,188160,133116,112469,121861,145834,123788,117472,123393,128851,136050,135865,143236,119448,110622,113902,107898,119725,117198,124602,,
Japan,JPN,Trained teachers in lower secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in lower secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in lower secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Trained teachers in preprimary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in preprimary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in preprimary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Trained teachers in primary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in primary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in primary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Trained teachers in secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Trained teachers in upper secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in upper secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Trained teachers in upper secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Transport services (% of commercial service exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.26161829,31.82483232,34.24804938,37.88043808,37.33564159,37.55363077,36.85362018,34.79012341,33.78797478,35.88609098,35.12328679,35.15701355,33.76114728,26.67787225,32.04530218,30.27798474,32.07542773,29.77728122,24.8431331,22.44944517,
Japan,JPN,Transport services (% of commercial service imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.32437401,23.8016582,23.74930488,24.6958385,28.38213871,28.45475722,27.23434159,28.18642336,28.81754071,29.39506823,30.65114915,31.23470649,30.5040462,26.33557362,28.52470361,28.45885918,30.27798012,27.80183057,24.07182351,23.49677521,
Japan,JPN,"Transport services (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.62885906,31.29238157,33.91085528,37.45579474,36.83272218,37.06297719,36.40501466,34.0358527,32.86289059,35.06454796,34.42998017,34.56214943,33.20700505,26.14396261,31.43038235,29.64291728,31.34898077,29.21015027,24.16640716,21.85220162,
Japan,JPN,"Transport services (% of service imports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.08331619,23.53848782,23.51169935,24.48687847,28.09954674,28.14171698,26.90926832,27.8719125,28.50138761,29.04505881,30.29215955,30.90352364,30.14597307,26.03918648,28.2182507,28.15914417,29.97139923,27.50440584,23.82609936,23.23544255,
Japan,JPN,Travel services (% of commercial service exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.102955577,6.317213382,6.031334308,5.674190515,4.924434813,5.175527764,5.368758892,11.62035507,11.84098317,12.47676346,7.902167795,7.818990502,7.799244206,8.716843546,10.02035147,7.985214092,10.89163448,11.36381283,11.80704942,15.78098443,
Japan,JPN,Travel services (% of commercial service imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.81129414,26.84399547,25.80290434,28.39360055,27.22327969,24.14864776,24.2497751,25.80812299,28.25835505,27.34816007,19.23111219,16.8866748,15.77432125,16.36303458,17.13553646,15.67435433,15.26433534,12.93182932,10.13272131,9.155707571,
Japan,JPN,"Travel services (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.983256018,6.211522174,5.971951937,5.610582297,4.858101579,5.107907372,5.303406971,11.36841881,11.51678776,12.19113197,7.746185092,7.686691526,7.671230471,8.542391599,9.828070152,7.817727726,10.64495983,11.14738038,11.48542588,15.36114817,
Japan,JPN,"Travel services (% of service imports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.52577033,26.54718655,25.54475309,28.15335247,26.95222612,23.88298046,23.96032608,25.52014978,27.9483367,27.02252334,19.00587531,16.70762471,15.58915367,16.17888089,16.95144217,15.50927957,15.10977571,12.79348426,10.02928692,9.053877197,
Japan,JPN,"Tuberculosis case detection rate (%, all forms)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,
Japan,JPN,Tuberculosis treatment success rate (% of new cases),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,58,63,65,49,51,54,48,51,56,56,55,54,54,53,,
Japan,JPN,"Undisbursed external debt, official creditors (UND, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Undisbursed external debt, private creditors (UND, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Undisbursed external debt, total (UND, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Unemployment with advanced education (% of total labor force with advanced education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.200000048,2.660000086,,,,,4.25,4.170000076,,3.480000019,3.339999914,3.220000029,3.220000029,3.880000114,3.99000001,,3.49000001,3.400000095,,2.720000029,
Japan,JPN,"Unemployment with advanced education, female (% of female labor force with advanced education)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.329999924,3.180000067,,,,,4.829999924,4.489999771,,3.99000001,3.269999981,3.460000038,3.50999999,4.010000229,3.930000067,,3.5,3.329999924,,2.630000114,
Japan,JPN,"Unemployment with advanced education, male (% of male labor force with advanced education)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.460000038,2.339999914,,,,,3.859999895,3.890000105,,3.130000114,3.380000114,3.049999952,3.00999999,3.730000019,4.03000021,,3.480000019,3.450000048,,2.779999971,
Japan,JPN,Unemployment with basic education (% of total labor force with basic education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.090000153,4.010000229,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Unemployment with basic education, female (% of female labor force with basic education)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99000001,3.450000048,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Unemployment with basic education, male (% of male labor force with basic education)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78000021,4.360000134,,,,,,,,,,,,,,,,,,,
Japan,JPN,Unemployment with intermediate education (% of total labor force with intermediate education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.269999981,3.779999971,,,,,,,,,,,,6.03000021,5.909999847,,5.079999924,4.710000038,,4.019999981,
Japan,JPN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.079999924,3.789999962,,,,,,,,,,,,5.429999828,5.079999924,,4.5,4.090000153,,3.549999952,
Japan,JPN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.420000076,3.710000038,,,,,,,,,,,,6.460000038,6.460000038,,5.5,5.110000134,,4.380000114,
Japan,JPN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239000082,2.279000044,2.625,2.967000008,3.265000105,3.395999908,3.479000092,4.008999825,4.505000114,4.458000183,4.723999977,5.157000065,4.967999935,4.387000084,4.203000069,3.836999893,3.773000002,3.888999939,4.822000027,4.593999863,4.140999794,3.97300005,3.670000076,3.380000114,3.112999916,2.907000065
Japan,JPN,"Unemployment, female (% of female labor force) (national estimate)",1.690000057,1.559999943,1.450000048,1.340000033,1.279999971,1.309999943,1.440000057,1.409999967,1.149999976,1.100000024,1.039999962,1.149999976,1.25999999,1.169999957,1.299999952,1.710000038,1.690000057,1.840000033,2.019999981,1.99000001,1.970000029,2.130000114,2.309999943,2.619999886,2.769999981,2.660000086,2.799999952,2.839999914,2.589999914,2.329999924,2.200000048,2.230000019,2.24000001,2.650000095,2.970000029,3.220000029,3.349999905,3.440000057,4.010000229,4.460000038,4.46999979,4.75,5.119999886,4.940000057,4.420000076,4.21999979,3.880000114,3.730000019,3.839999914,4.800000191,4.590000153,4.190000057,4.050000191,3.670000076,3.359999895,3.029999971,2.839999914
Japan,JPN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.003999949,2.145999908,2.414999962,2.854000092,3.155999899,3.403000116,3.345999956,4.163000107,4.833000183,4.866000175,5.190999985,5.56799984,5.531000137,4.919000149,4.538000107,4.285999775,3.99000001,4.078999996,5.300000191,5.47300005,4.796999931,4.539000034,4.245999813,3.765000105,3.615999937,3.309000015
Japan,JPN,"Unemployment, male (% of male labor force) (national estimate)",1.649999976,1.370000005,1.159999967,1.220000029,1.059999943,1.110000014,1.25999999,1.169999957,1.210000038,1.159999967,1.210000038,1.289999962,1.49000001,1.340000033,1.419999957,1.980000019,2.200000048,2.130000114,2.380000114,2.150000095,2.049999952,2.25999999,2.390000105,2.670000076,2.680000067,2.589999914,2.730000019,2.849999905,2.460000038,2.220000029,2.029999971,2.019999981,2.099999905,2.410000086,2.829999924,3.099999905,3.359999895,3.349999905,4.170000076,4.820000172,4.880000114,5.239999771,5.539999962,5.46999979,4.920000076,4.559999943,4.309999943,3.940000057,4.090000153,5.28000021,5.420000076,4.889999866,4.570000172,4.289999962,3.75,3.569999933,3.349999905
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,2.200000048,2.5,2.900000095,3.200000048,3.400000095,3.400000095,4.099999905,4.699999809,4.699999809,5,5.400000095,5.300000191,4.699999809,4.400000095,4.099999905,3.900000095,4,5.099999905,5.099999905,4.520999908,4.300000191,4,3.599999905,3.400000095,3.135999918
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",1.659999967,1.450000048,1.279999971,1.269999981,1.149999976,1.190000057,1.330000043,1.25999999,1.169999957,1.120000005,1.139999986,1.230000019,1.399999976,1.279999971,1.370000005,1.879999995,2.00999999,2.019999981,2.24000001,2.089999914,2.019999981,2.210000038,2.359999895,2.650000095,2.720000029,2.619999886,2.769999981,2.839999914,2.50999999,2.25999999,2.099999905,2.089999914,2.160000086,2.50999999,2.890000105,3.150000095,3.349999905,3.390000105,4.110000134,4.679999828,4.730000019,5.039999962,5.369999886,5.25,4.710000038,4.420000076,4.130000114,3.849999905,3.980000019,5.079999924,5.070000172,4.550000191,4.349999905,4.03000021,3.579999924,3.329999924,3.130000114
Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.236000061,4.188000202,5.117000103,5.293000221,6.172999859,6.497000217,6.596000195,7.288000107,8.274999619,7.885000229,8.373999596,8.751999855,8.659000397,8.225999832,7.366000175,7.123000145,7.188000202,6.928999901,8.43999958,8.086000443,7.079999924,7.400000095,6.122000217,5.427000046,5.177999973,5.052000046
Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",,,,,,,,,1.879999995,1.730000019,1.899999976,1.899999976,2.069999933,2.160000086,2.170000076,2.589999914,2.769999981,3.089999914,3.130000114,3.150000095,3.170000076,3.769999981,4.349999905,4.179999828,4.960000038,4.710000038,5.090000153,5.039999962,4.650000095,4.230000019,4.119999886,4.199999809,4.130000114,5.059999943,5.289999962,6.070000172,6.409999847,6.590000153,7.25,8.159999847,7.860000134,8.430000305,8.659999847,8.640000343,8.25,7.369999886,7.190000057,7.090000153,6.869999886,8.390000343,8,7.28000021,7.480000019,6.179999828,5.429999828,5.079999924,4.489999771
Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.739999771,4.698999882,4.916999817,5.592999935,6.375999928,6.902999878,6.696000099,8.387000084,10.19200039,10.18099976,10.66699982,11.16699982,11.68000031,10.80300045,9.854000092,8.706000328,8.402999878,7.934000015,10.14799976,10.51200008,8.906999588,8.583999634,7.505000114,7.136000156,5.989999771,5.775000095
Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",,,,,,,,,1.870000005,1.919999957,2.059999943,2.329999924,2.670000076,2.50999999,2.74000001,3.460000038,3.450000048,3.960000038,4.360000134,3.630000114,3.980000019,4.230000019,4.480000019,4.590000153,4.849999905,4.840000153,5.239999771,5.429999828,5.059999943,4.670000076,4.5,4.71999979,4.579999924,4.940000057,5.590000153,6.329999924,6.800000191,6.710000038,8.369999886,10.06999969,10.19999981,10.67000008,11.10999966,11.56000042,10.93999958,9.909999847,8.81000042,8.279999733,7.889999866,10.10000038,10.43000031,9.430000305,8.75,7.579999924,7.119999886,5.949999809,5.690000057
Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.491000175,4.448999882,5.013999939,5.447999954,6.277999878,6.706999779,6.647999763,7.855000019,9.265999794,9.069999695,9.550000191,10.00399971,10.21800041,9.541999817,8.62899971,7.927999973,7.811999798,7.441999912,9.295000076,9.305000305,8.001000404,8.001999855,6.818999767,6.294000149,5.590000153,5.419000149
Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",,,,,,,,,1.789999962,1.919999957,1.99000001,2.039999962,2.49000001,2.24000001,2.359999895,3.049999952,3.130000114,3.539999962,3.75999999,3.680000067,3.579999924,3.859999895,4.420000076,4.53000021,4.909999847,4.769999981,5.170000076,5.239999771,4.860000134,4.570000172,4.320000172,4.460000038,4.360000134,5,5.559999943,6.090000153,6.610000134,6.650000095,7.71999979,9.140000343,9.069999695,9.579999924,9.909999847,10.14999962,9.460000038,8.659999847,8.010000229,7.699999809,7.230000019,9.079999924,9.390000343,8.350000381,8.119999886,6.880000114,6.289999962,5.519999981,5.110000134
Japan,JPN,Unmet need for contraception (% of married women ages 15-49),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108678.2422,,,,,,,,,,108678.2422,,,,,,,,,,108678.2422,,,,,,
Japan,JPN,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.497860979,,,,,,,,,,2.497860979,,,,,,,,,,2.497860979,,,,,,
Japan,JPN,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9225.295898,,,,,,,,,,9225.295898,,,,,,,,,,9225.295898,,,,,,
Japan,JPN,Urban population,58526962,60965749,62428798,63957880,65516029,67107937,68559722,70019991,71062053,73357355,75000056,76805782,78731730,80216234,82593959,84756490,85642808,86538157,87391419,88197927,88958689,89733659,90474900,91224787,91937389,92632808,93348378,93963675,94519909,95061557,95542280,96005316,96414127,96821759,97320876,97862490,98272808,98667335,99095072,99434460,99760751,101706485,104055019,106256267,108136910,109856670,111305857,112657520,113859533,114913219,115931525,116630709,117231560,117776764,118259272,118703632,
Japan,JPN,Urban population (% of total),63.272,64.213,65.144,66.064,66.972,67.866,68.704,69.516,70.316,71.102,71.877,72.666,73.452,74.22,74.975,75.716,75.944,76.002,76.06,76.118,76.175,76.273,76.383,76.493,76.603,76.712,76.835,76.962,77.088,77.213,77.339,77.473,77.61,77.746,77.881,78.016,78.145,78.272,78.398,78.523,78.649,79.99,81.647,83.196,84.64,85.978,87.057,88.013,88.909,89.743,90.522,91.248,91.902,92.491,93.021,93.498,
Japan,JPN,Urban population growth (annual %),2.407262613,4.082467772,2.371446065,2.419806638,2.407008856,2.400749286,2.140289632,2.107556755,1.477269426,3.178929097,2.214608798,2.379106358,2.476632701,1.867966255,2.921062892,2.584577924,1.04029301,1.040018646,0.9811659,0.918636227,0.85886341,0.867384493,0.82265258,0.825418326,0.778114359,0.753558594,0.769511741,0.656977705,0.590221814,0.571416062,0.504422185,0.483469291,0.424917159,0.421901556,0.514176703,0.554981094,0.418403625,0.400657298,0.432577327,0.341902111,0.327609575,1.931623759,2.28287211,2.093400149,1.754431988,1.577840667,1.310536429,1.207053965,1.06131019,0.921170412,0.882248898,0.601289465,0.513851443,0.463987802,0.408843226,0.375046485,
Japan,JPN,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54719433,,,,,,,,,,11.49857405,,,,,,,,,,11.93530532,,,,,,
Japan,JPN,Urban poverty gap at national poverty lines (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Urban poverty headcount ratio at national poverty lines (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Use of IMF credit (DOD, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Use of insecticide-treated bed nets (% of under-5 population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Value lost due to electrical outages (% of sales),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Vitamin A supplementation coverage rate (% of children ages 6-59 months),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Vulnerable employment, female (% of female employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.40999889,25.7300005,24.35999966,22.76000023,21.96000004,21.46000004,20.43999958,19.93000031,19.76000023,19.30000019,18.32999992,17.19000006,16.27000046,15.77999973,15.32999992,14.88000011,13.6500001,13.13000011,12.42000008,11.98000002,11.4000001,10.9000001,9.829999924,9.520000458,9.340000153,8.889999866,8.319999933
Japan,JPN,"Vulnerable employment, male (% of male employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85000038,18.02999949,17.31999969,16.59000039,16.35999954,16.13000047,15.8099997,15.88000011,15.63000011,15.75999999,15.4600004,14.97000015,14.79999995,14.67999983,14.67999983,14.52999973,13.85999966,13.55999959,13.37999976,13.20000005,12.91999954,12.56999964,9.350000143,9.169999719,9.250000179,9.090000212,8.709999859
Japan,JPN,"Vulnerable employment, total (% of total employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32000065,21.1699996,20.19000053,19.0999999,18.6500001,18.29000044,17.67999983,17.50000048,17.31000042,17.18000031,16.61000013,15.88000059,15.4000001,15.13999987,14.93999958,14.6699996,13.78999996,13.37999988,13.02000022,12.68000007,12.26999998,11.8599999,9.549999714,9.319999933,9.28000021,9.019999981,8.559999943
Japan,JPN,"Wage and salaried workers, female (% of female employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.31999969,74,75.37000275,76.97000122,77.80999756,78.34999847,79.33000183,79.80999756,79.97000122,80.40000153,81.40000153,82.45999908,83.30999756,83.83000183,84.20999908,84.66000366,85.86000061,86.38999939,87.05000305,87.59999847,88.15000153,88.66000366,88.80999756,89.08000183,89.26000214,89.83000183,90.36000061
Japan,JPN,"Wage and salaried workers, male (% of male employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.81999969,81.66999817,82.38999939,83.15000153,83.41000366,83.66000366,83.93000031,83.86000061,84.05999756,83.91999817,84.25,84.62000275,84.84999847,84.91999817,84.88999939,84.98999786,85.62999725,85.95999908,86.13999939,86.41999817,86.66999817,87.05999756,87.05999756,87.16999817,87.23999786,87.41000366,87.84999847
Japan,JPN,"Wage and salaried workers, total (% of total employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.37000275,78.54000092,79.54000092,80.65000153,81.13999939,81.51000214,82.05000305,82.22000122,82.41000366,82.5,83.08999634,83.73000336,84.22000122,84.47000122,84.61000061,84.84999847,85.73999786,86.13999939,86.51999664,86.91000366,87.30999756,87.73999786,87.77999878,87.98999786,88.09999847,88.45999908,88.95999908
Japan,JPN,Wanted fertility rate (births per woman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,36.34597342,,,,,,,,,,53.37104695,,,,,59.13913949,,,,,63.52040462,,,,,70.47510578,,,,,70.94701933,,72.60921526,,
Japan,JPN,Wholesale price index (2010 = 100),49.33970672,49.9230333,49.10475573,49.85821923,49.90682978,50.44154582,51.74592887,53.04221016,53.52021389,54.53293365,56.38013449,55.93453779,56.83383294,65.77007211,83.8612979,86.23511302,90.94223446,93.9884955,93.52669529,98.20140971,112.8736936,114.4211294,114.9234384,114.2266872,114.3239083,113.4246131,108.1098598,104.7395285,104.1724054,106.1330309,107.7209755,108.8471198,107.8587053,106.1816414,104.4397634,103.5566718,101.8390991,102.511545,100.9641092,99.48148748,99.53009803,97.26160577,95.23616625,94.44219396,95.64125415,97.22919874,99.3437576,101.0694321,105.6874342,100.1377299,100,101.4748771,100.5832847,101.8498458,105.1162403,102.7414382,99.25839513
Japan,JPN,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Women who believe a husband is justified in beating his wife (any of five reasons) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Women who believe a husband is justified in beating his wife when she argues with him (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Women who believe a husband is justified in beating his wife when she burns the food (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Women who believe a husband is justified in beating his wife when she neglects the children (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Women who were first married by age 18 (% of women ages 20-24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Women's share of population ages 15+ living with HIV (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"2005 PPP conversion factor, GDP (LCU per international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
United States,USA,"2005 PPP conversion factor, private consumption (LCU per international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
United States,USA,Access to clean fuels and technologies for cooking  (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
United States,USA,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
United States,USA,"Access to electricity, rural (% of rural population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
United States,USA,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
